Datetime,Text
2012-02-15 22:12:25+00:00,Twitter novo soh chegou agora pra mim... me perdi porra =S
2012-02-15 22:09:52+00:00,@nelmapink kkkkkkkkkkkkkkkkkkkkkkkkk
2012-02-14 00:55:34+00:00,@Priscila0_0 Haha' to bem sim e vc?? ve se nao some viu? rsrs
2012-02-13 21:41:29+00:00,Porque professores q fizeram usp tem mania de nao conseguir dar aula sem uma garrafinha de agua??
2012-02-13 21:34:29+00:00,Tive dó dos corintianos depois dessa aula kkkkkkkkkkkkkkk
2012-02-13 21:33:50+00:00,Mew aula de TMI II foi muito foda!! o o gilbelto n explicou em 3 meses ele explicou em metade de uma aula!!!
2012-02-13 16:57:51+00:00,@Renant29 Essa hora vou estar dormindo =S
2012-02-13 16:30:50+00:00,Professor de quimica perguntando pra 2 modulo de quimica: Quem aqui vai seguir carreira de química?? Ri Muito kkkkkkkkkkkkkkkk
2012-02-13 16:27:37+00:00,@nelmapink diz para @taxinhaaa: Drogaaaaddddaaaaa kkkkkkkkkkkkkkkkk
2012-02-13 16:25:16+00:00,@nelmapink @taxinhaaa kkkk os carbonos do professor de sico II fazem 5 ligações!! #CarbonosNinjas kkkkkkkkkkkk
2012-02-13 15:39:18+00:00,"@Lukaz006 Kkkkkkkkkkkkkk eu tambem nao, mas a preguiça fala mais alto kkkkkk"
2012-02-13 15:38:30+00:00,Ei @renant29 preciso falar contigo urgente
2012-02-13 15:30:19+00:00,@Lukaz006 Kkkkkkk menos mal... apesar q eu tava torcendo pra n ter busao pq ai ficava mais um tempo de boa sem fazer nda kkkkkkk
2012-02-13 15:24:30+00:00,@Lukaz006 Tem O.o achei q n teria
2012-02-13 15:19:25+00:00,"@Julianaavanti @renant29 digam a data e a hora, ai fechou =)"
2012-02-13 15:11:01+00:00,Porra de aricanduva =S
2012-02-13 15:10:10+00:00,@Julianaavanti Churras?? @faster_w curtiu isso!
2012-02-13 15:07:01+00:00,"Somos incapazes de aceitar a nós mesmos, e mentimos para nós mesmos ( p4 )"
2012-02-13 02:45:34+00:00,Mas aprendi bastante =)
2012-02-13 02:41:40+00:00,"Depois de escrever e apagar 20 vezes o mesmo tweet, percebi que não há como explicar a porra da agonia que estou sentindo agora"
2012-02-13 02:29:59+00:00,Onibus em greve... fudeu pra ir pro tecnico .-.
2012-02-13 02:28:47+00:00,"@nelmapink @renant29 uhum fomos, e ainda cantamos toda musica q tinha direito no busao kkkkkkkkkkkk"
2012-02-13 02:25:44+00:00,"@crazyroslaine Nao consegui achar =/ ( alias, nem procurei rsrs )"
2012-02-11 02:21:40+00:00,@crazyroslaine Perdeu kkkkkk =)
2012-02-10 21:59:35+00:00,Depois dessa to vazando =S
2012-02-10 21:58:25+00:00,EU REALMENTE LI QUE MICHAEL JACKSON EH O REI DO ROCK?????????????? #MereceUmTiro =S
2012-02-10 21:50:58+00:00,@nelmapink @taxinhaaa aaa eu pelo menos dei risada na aula dela kkkkkkkkkkkkkkkkkkk
2012-02-09 22:04:21+00:00,"Não consigo tirar uma certa música, por mais fácil que ela pareça ser =("
2012-02-09 22:03:39+00:00,Hoje ri demais no busão com a @nelmapink e o #VendedorDeBala kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2012-02-09 22:00:29+00:00,"@crazyroslaine kkkkkkkkkkk nem paguei, ganhei uma palheta kkkkkkkkkkkkkkkkkkkkkkkkkkk"
2012-02-07 22:27:58+00:00,Seguindo @talyta_fofolety segue de volta =)
2012-02-07 20:35:38+00:00,"@nelmapink Hellman's by @taxinhaaa ""piada interna"" kkkkkkkk"
2012-02-07 18:11:28+00:00,@nelmapink usando as aulas do presuntinho pra entender a aula do Carmello #nelmapensa
2012-02-07 18:09:56+00:00,"@Lukaz006 Kkkkkkkk não dá, preciso do twitter pra me manter acordado =)"
2012-02-07 17:04:12+00:00,@Renant29 Kkkkkkkkkk vc n sabe o como que isso te mantem acordado xD
2012-02-07 16:51:44+00:00,Soh comecei a prestar atencao na aula agora O.o
2012-02-07 15:36:28+00:00,Primeiro dia de tecnico: ATRASADO!=p
2012-02-07 15:35:40+00:00,Maldito aricanduva congestionado '-'
2012-02-07 15:35:11+00:00,Minha timeline foi dominada pelo DDFnoacessoMTV graças à @julianaavanti kkkkkkkkk
2012-02-07 14:49:43+00:00,E a mention aleatória do dia vai para: @priscila0_0 kkkkkk =)
2012-02-07 14:44:59+00:00,"De volta a velha rotina, com excessão de que não precisarei mais acordar cedo =)"
2012-02-07 14:44:04+00:00,"To olhando meu caderno, cheio de adesivos, impecado... da ateh dó de saber que não ficará inteiro por muito tempo em minhqs mãos kkkkkkk"
2012-02-07 14:42:38+00:00,Salvei persona 4 com 67 horas de jogo!! Curti suas filosofias banais de vida
2012-02-07 02:31:40+00:00,Algo está me intrigando... mas da preguiça até pra pensar nisso =)
2012-02-07 02:25:59+00:00,Cade o @mr_alef_ q n vem pegar a guitarra aq em casa? u.u
2012-02-07 02:22:13+00:00,Saudades do meu tempo de tarde livre =(
2012-02-07 02:20:02+00:00,Cabulei logo o primeiro dia de tecnico... sabia q ia ir pouca gente mesmo =)
2012-02-06 13:48:35+00:00,Eii @renant29 bora pra galeria quarta de manha??
2012-02-06 13:28:19+00:00,To com cara de quem é de menor de novo com essa barba raspada kkkkkkkkkkk '-'
2012-02-06 13:27:19+00:00,Ir pro primeiro dia de técnico todo de preto nesse calor!!!! \m/
2012-02-05 21:53:14+00:00,"@wesley220294 nao, alias soh soltou a madeira, mas ja arrumei! ta prox vez a gnt explode tudo e n deixa cair farelo de bolacha kkkkkkkkk"
2012-02-05 21:33:31+00:00,@wesley220294 Falou soh pelo farelinho de bolacha na cama... ela nem viu o vinho derramado no tapete ou a cama dela desarrumada kkkkkkkkkkkk
2012-02-05 21:15:27+00:00,Milagre essa net estar funcionando aq em pleno domingo as 19 hrs O.o
2012-02-05 21:05:38+00:00,"@Priscila0_0 @renant29 ja ouvi um monte ja...e ironicamente foi por causa de um pouquinho de farelo de bolacha, se ela soubesse o resto kkkk"
2012-02-05 21:00:48+00:00,@crazyroslaine Rosklaine achei sua palheta haha'
2012-02-05 19:03:28+00:00,E ainda não peguei a droga do acorde de D#'-'
2012-02-05 19:02:53+00:00,Chega! ja estou há 6 horas tocando guitarra... minhas maos ja estão doendo =S
2012-02-05 19:00:35+00:00,@niinnazynha kkkkkk logo logo vc se acostuma e vicia no twitter rsrs' seguindo *-*
2012-02-05 18:04:27+00:00,"@nelmapink Haha' eu imaginei q fosse ela *-*, soh n tinha certeza pq n sabia q vc conhecia ela!! To Seguindo =)"
2012-02-05 18:01:36+00:00,Ei @renant29 bora correr terça??
2012-02-05 17:56:37+00:00,"Achei uma escala estranha chamada ""Japanese (A)""... achei bizarra mas to brincando com ela kkkkkkkkk"
2012-02-05 17:50:34+00:00,@nelmapink Ainda nao =/ qm eh?? =)
2012-02-05 17:48:40+00:00,@nelmapink @Taxinhaaa kkkkkkkkkkkkkkkkkkkkkkk
2012-02-05 17:33:54+00:00,"Descobri mais um primo firme na religião, batizado e falando de Deus... poxa, realmente estou me sentindo a ovelha negra da familia kkkkkkkk"
2012-02-05 17:28:29+00:00,@nelmapink aa entao n vai ter ngm pra me acordar na palestra de primeiro dia kkkkkk =/
2012-02-05 17:18:43+00:00,Vamos segunda @nelmapink?? *-*
2012-02-05 17:11:25+00:00,Tocando: Pegasus fantasy - Angra. Maldito D#e G#=S
2012-02-05 17:09:47+00:00,Esse amp me prediz 10 segundos antes quando recebo uma msg... #FeelsLikeAMaster kkkkkk
2012-02-05 17:08:27+00:00,@Renant29 kkkkkkkkkkkkk vou tomar td sozinho kkkkkkkkkkkkk.... zuera vou deixar guardada =)
2012-02-05 13:47:18+00:00,Tocando: My Immortal - Evanescence
2012-02-05 13:45:53+00:00,@Priscila0_0 Vai la bjo pri ótimo domingo pra vc tbm =)
2012-02-05 13:45:06+00:00,"@Priscila0_0 Kkkkkkkkk ja aq em csa escutei uma pá da minha vó, mas ja estou acostumado kkkkkkkkkkkkkkkkkkkkkk"
2012-02-05 13:35:27+00:00,@Priscila0_0 Eu parecia um zumbi xD
2012-02-05 13:34:16+00:00,@Priscila0_0 tbm acho... tem q ser um fds q esteja td mundo livre =/
2012-02-05 13:31:34+00:00,@priscila0_0 kkkkkkk eu me achei moh estranho quando me olhei no espelho de noite kkkkkkkkkkkkkkkkkk
2012-02-05 13:30:04+00:00,@Priscila0_0 kkkkkkk qro marcar um outro dia pra juntar td mundo de novo pra fzr um som e mais bagunça kkkkkkkkkkkkk
2012-02-05 13:20:04+00:00,@Priscila0_0 curti o dia c vcs ontem *-*
2012-02-05 13:18:29+00:00,Ta faltando uma pessoa aqui =/
2012-02-05 13:15:58+00:00,acordei com dor de cabeça... e ainda fiquei torrando no sol umas 2 hrs hj esperando minha mãe pegar filme na feira .-.
2012-02-05 13:13:38+00:00,LEVEL UP pro @renant29 nos meus conceitos! tu eh foda man kkkkkkkkkk
2012-02-05 03:00:28+00:00,#Dormir... cansadão d++
2012-02-05 02:51:34+00:00,"Com essa barba q deixei crescer, nem precisei de RG pra comprar as bebidas... realmente estou com cara de velho kkkkkkkkkkkk"
2012-02-05 02:49:09+00:00,@Lukaz006 Tragico Kkkkkkkkkkkkkkkkkkkk
2012-02-05 02:45:32+00:00,Amanha começa o tecnico com as malditas aulas de ingles .-.
2012-02-05 02:41:03+00:00,@Lukaz006 Eu tambem kkkkkkkkkkkkkkkkkkk e minha vó ta deitada nela agora =p
2012-02-05 02:38:22+00:00,Tenho q parar de beber... assim que terminar de virar a garrafa de vinho que sobrou de ontem 66')
2012-02-05 02:31:02+00:00,@Renant29 @priscila0_0 Naaaaaaaaaaaoooooo tenham doh da minha casinha Umilde kkkkkkkkkkkkkkkk =)
2012-02-05 02:28:19+00:00,"Ontem o dia foi o melhor com esses bagunceiros: @renant29 @wesley220294, @mr_alef_ @lukaz006 @crazyroslaine, @priscila0_0 @kelsylva e o #ze"
2012-02-04 01:45:41+00:00,"Preciso encontrar uma rota rapida pra chegar da penha ateh sao mateus, alguem tem alguma ideia? =/"
2012-02-04 01:42:50+00:00,To com uma preguica imensa de dormir =/
2012-02-04 01:41:11+00:00,@Disorder_Angel humm vou dar uma boa pesquisada sobre isso...
2012-02-04 01:34:33+00:00,@Disorder_Angel Guerra na Siria?? What?? #Desinformado =/
2012-02-04 01:14:20+00:00,Soh esta faltando uma pessoa que queria que tivesse aq =/
2012-02-04 01:12:23+00:00,Amanha promete *-*
2012-02-04 00:58:00+00:00,"@Priscila0_0 Kkkkkk q eh isso vc tocou bem sim rsrsrs... kk mas tenta vir amanha, vai ter mais gnt com violao =)"
2012-02-03 21:42:57+00:00,@Priscila0_0 kkkkkkkkkkkkkkkkkk q eh isso vc ta tocando bem =)
2012-02-03 21:36:43+00:00,@Priscila0_0 Vc vai vir amanha fzr um som com a gnt neh?? =)
2012-02-03 21:35:41+00:00,@Priscila0_0 *--*
2012-02-03 18:23:31+00:00,Esta mais quente aqui do que no nordeste??? #AreYouSeriousBro?
2012-02-03 18:18:59+00:00,@Julianaavanti Blz =)
2012-02-03 17:56:31+00:00,"@Julianaavanti Pronto mandei por mensagem direta =), passa o seu numero tbm? o meu tbm eh tim"
2012-02-03 17:47:20+00:00,@Julianaavanti Kkkkkk nao o numero ele eh Oi... mando ainda assim? kkkkk
2012-02-03 17:42:58+00:00,@Julianaavanti Blz... da um toque pra ele entao =)
2012-02-03 17:40:54+00:00,"@Julianaavanti To em csa, pq??"
2012-02-03 17:40:07+00:00,@Julianaavanti Vdd =// e pior ainda q as ferias acabam ainda essa semana
2012-02-03 17:37:11+00:00,"sempre falo que vou me vingar do @renant29 por alguma coisa diferente, mas nunca me vingo...to sendo uma pessoa mto legal ultimamente kkkkkk"
2012-02-03 17:33:46+00:00,@Julianaavanti Nao =( to procurando alguma coisa pra fzr tbm...... tedioo.
2012-02-03 17:30:50+00:00,"Dia mto loko com os loucos do @renant29, @crazyroslaine @mr_alef_, @kelsylva e a @priscila0_0 *-*"
2012-02-03 17:28:43+00:00,@Julianaavanti Curtir aonde?? Algum show programado?? =)
2012-02-03 01:58:44+00:00,"Estarei esperando vcs amanha @crazyroslaine, @priscila0_0, @kelsylva, @renant29 e @mr_alef_ =)"
2012-02-03 01:56:37+00:00,Saindo aq antes q eu gaste mais 50 centavos haha'
2012-02-03 01:55:45+00:00,"Melhoras, @timaoalan =/"
2012-02-03 01:47:49+00:00,A @priscila0_0 tbm vai vir pra fzr um som com a gnt kkk *-*
2012-02-02 17:12:45+00:00,"Ainda tenho q passar na csa do @lukaz006, faz tempo q n vou la =/"
2012-02-02 16:43:57+00:00,Tocando: Roullete - SOAD *-*
2012-02-02 14:48:50+00:00,"Acho que no fundo, vou sentir saudade da boa vida das ferias kkk"
2012-02-02 14:45:54+00:00,Faz tempo d n passo aq... moh do de gastar 50 centavos com twitter xD
2012-02-02 14:45:05+00:00,"Se a @crazyroslaine, @renant29, @mr_alef_ e @kelsylva nao aparecerem aq em csa, vou sair arrebentando td mundo haha'"
2012-01-30 13:43:06+00:00,@Taxinhaaa @nelmapink @samuninja @suuh_whit @DiinoSaulo @_LariGoncalves @pitwolinha @beepontieri Contagem regressiva pra volta ao técnico*-*
2012-01-30 13:40:31+00:00,Eluveitie *-*
2012-01-28 01:43:44+00:00,"Indo dormir, falows o/"
2012-01-28 01:38:52+00:00,@Julianaavanti Blz *-* vlw guriaa =)
2012-01-28 01:35:04+00:00,@Julianaavanti Eles sao fantasticos *-* Sempre quis participar mas nem sei como entrar pro grupo... cm vc conseguiu??
2012-01-28 01:32:55+00:00,@samp_vanessa Uhum =/
2012-01-28 01:32:10+00:00,@samp_vanessa tah inspirada hj hein garota? rsrs'
2012-01-28 01:30:31+00:00,@Julianaavanti doutores da alegria?? o/
2012-01-28 01:28:26+00:00,@Thamy_Lolita Um livro e um blog?? haja coragem rsrs' blog e livro de q?
2012-01-28 01:12:03+00:00,Falaram q delirei a noite toda... mas pow... Medico eh para os fracos!!! haha'
2012-01-28 01:09:50+00:00,29 horas seguidas sem comer nada e ainda vou dormir sem comer nada #FeelsLikeANinja O.o
2012-01-27 19:48:04+00:00,Gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita gripe maldita
2012-01-27 19:45:27+00:00,@Renant29 Kkkk rlx xD
2012-01-27 19:34:52+00:00,@nelmapink @wesley220294 @thamy_lolita kkkkkkk mas curti mto c vcs =)
2012-01-27 19:14:22+00:00,"@nelmapink @wesley220294 kkkkkkkkkkkkkkk nem me fale, to com uma ressaca braba aq de yogurte xD"
2012-01-26 01:50:47+00:00,Saindo flw pessoal o/
2012-01-26 01:41:09+00:00,"Será que seria mto humilhante começar com uma banda chamada ""Pirulito?"" @Mr_alef_ @crazyroslaine kkkkkkkkkk"
2012-01-26 01:37:47+00:00,@wesley220294 Blz! ta c preguiça d acordar cedo?? kkkkk
2012-01-26 01:36:35+00:00,Janeiro n esta sendo um dos melhores meses pra mim... soh d pensar nisso ja da sono!
2012-01-26 01:30:57+00:00,"Mew vou ter q cometer a maior mancada com a @crazyroslaine, o @kelsylva_ e o @Mr_alef_ =("
2012-01-26 01:25:02+00:00,@wesley220294 Blz! ow bora levar o violao?? xD
2012-01-26 01:09:10+00:00,@nelmapink Page 25 of 26 it's coming mwahahaha
2012-01-26 01:05:42+00:00,@crisregisfer @Iago_Alves_ @Yi_money @wesley220294 @Diinosaulo @_mariemello @taxinhaaa @tainaa_borges tbm n vou esquecer vc n pequeno H *-*
2012-01-25 20:20:07+00:00,@_samyramos Kkkkk mamonas forever *-*
2012-01-25 19:12:55+00:00,Tocando: Uma Arlinda Mulher - Mamonas Assassinas =)
2012-01-25 19:12:15+00:00,@KelSylva_ hey mlk tem como vc passar aq em csa antes de passar na roska amanha?
2012-01-25 19:07:52+00:00,Falei o q nao devia esses dias... PQP...
2012-01-25 16:31:08+00:00,@wesley220294 Kkkkkkkkkkkk neh... tedio .-.
2012-01-25 16:27:55+00:00,@nelmapink @renant29 nehh =/
2012-01-25 16:25:06+00:00,@crazyroslaine Mas q vai dar preguiça d levantar cedo isso vai =/
2012-01-25 14:35:17+00:00,@wesley220294 niver de sao paulo vou comemorar dormindo kkkkkkkkkkk
2012-01-25 14:31:28+00:00,@_LariGoncalves Bras cubas??? haja coragem rsrsrs'
2012-01-25 12:32:53+00:00,Page 24 of 26... Mwahahahahahaha @nelmapink
2012-01-25 12:30:10+00:00,Porra cade o @renant29?? morreu? .-.
2012-01-25 12:29:23+00:00,Pra compensar o tanto q andei ontem n vou fzr merda nenhuma hj... #FeriadoEmCasa *-*
2012-01-23 17:40:02+00:00,La vou eu de novo atrás de documentos... hora d pegar meu rg =p
2012-01-21 23:53:01+00:00,Queria ter ido no Show do Eluveitie... perdi '-'
2012-01-21 23:50:46+00:00,@nelmapink @_Mariemello kkkkkkkkkkkkk viram não... foi meu irmão gêmeo maligno que fez a mancada kkkkkkkkkkkkkkkkkkkkkk
2012-01-21 23:01:30+00:00,@nelmapink @_Mariemello ngm viu ok? kkkkkkkkkkkkkkkkk #FailsDeFaster_W xD
2012-01-21 22:50:56+00:00,@wesley220294 Sempre mlk kkkkkkkkkkkk
2012-01-21 22:50:48+00:00,Super Fail no Enganox10²³ @nelmapink @_Mariemello kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2012-01-21 22:37:33+00:00,Não sabia que a @_Mariemello eh prima da @nelmapink ... seguindo *-*
2012-01-21 22:36:23+00:00,@nelmapink @Taxinhaaa @WonderlandLivia eu soh saí pq a net caiu msm kkkkkkkkkkkkkkkkkkkkkkk
2012-01-21 22:13:08+00:00,Serio estou prestes à perder a cabeça de novo... sérioo
2012-01-21 22:03:18+00:00,@nelmapink SIM! Terá bala de yogurte... se reclamar muito terá YOGURTE PURO da loja de 1 real kkkkkkkkkkk
2012-01-21 21:57:25+00:00,Msn lotado e a net uma merda... tragico .-.
2012-01-21 21:37:13+00:00,@nelmapink Ovo e farinha são para os fracos MWAHAHAHAHAHA'
2012-01-21 21:36:12+00:00,Formulas Quimicas e muito trabalho no laboratório de cozinha pra preparar os compostos orgânicos e inorgânicos para o niver da @nelmapink kk
2012-01-21 21:01:57+00:00,Preciso falar com o @Renant29 O.o
2012-01-21 20:35:49+00:00,Nossa quanto rolê de repente pra semana q vem... OMG kkkkkkkkkkkkkk
2012-01-21 19:51:33+00:00,Anuncios no meu youtube não demoram 5 segundos pra sumirem... NÃO MESMO... acho q no minimo uns 2 minutos O.o
2012-01-21 19:14:13+00:00,Cadê a @Priscila0_0 ?? O.o
2012-01-21 19:11:33+00:00,Meu passado sombrio e tenebroso está de volta?? Não haverá 2ª Temporada to avisando '-'
2012-01-21 18:21:58+00:00,Correndo aq pra arrumar o quarto... *preguiça
2012-01-21 17:51:16+00:00,"Pra estrear... vou começar pela ""Tier"" do Rammstein *--*"
2012-01-21 17:50:34+00:00,"Agora q peguei minha guitarra finalmente, to usando e abusando da tinta da impressora do meu pai pra pegar as cifras... haja tinta kkkkkk"
2012-01-21 17:49:31+00:00,@nelmapink kkkkkkkkkkkk mas vou parar... eh uma de minhas metas para 2012 haha'
2012-01-21 17:48:32+00:00,Porra perdi 35 segundos preciosos da minha vida pra saber quem eh essa tal Luiza do Canada..não pensei q a tolice brasileira chegava a tanto
2012-01-21 17:47:05+00:00,haha' consegui mudar a foto '-'
2012-01-21 17:46:37+00:00,@Priscila0_0 @fcHyuuga_Neji kkkkk ok jaja vou add vcs =)
2012-01-21 17:45:36+00:00,@JuleeX7072 ???
2012-01-21 14:51:28+00:00,@Priscila0_0 Claro! Mandei por DM add la *-*
2012-01-21 14:50:25+00:00,@fcHyuuga_Neji eu n sei seu msn '-'
2012-01-21 14:45:42+00:00,"@fcHyuuga_Neji Qse nem mexo no meu msn... mas add la, t mandei por DM ;)"
2012-01-21 13:16:54+00:00,Minha SG voltou *-------*
2012-01-20 18:44:09+00:00,Estou extremamente preocupado com essa nova revolução da internet...
2012-01-20 18:41:02+00:00,<--------- Gif Fail kkkkkkkkkkkk
2012-01-20 18:40:25+00:00,Haha' logo no dia da inscrição da facul ja pintaram minha cara e me entopi de vinho -.-'
2012-01-18 14:45:14+00:00,Maldita TIM ja ta me tirando '-'
2012-01-18 14:44:58+00:00,@Priscila0_0 kkkkkkkkkkk acabei d ver o video! Curti d+++ *-*
2012-01-18 12:18:42+00:00,"Hj acordei com uma subita vontade de estampar ""Eu Amo Química"" no meu jaleco kkkkkkkkkkkkkk"
2012-01-18 12:16:56+00:00,Pelo menos terminei d tirar todos os documentos... sera q eles aceitam protocolo de rg? kkkkkkkkkkkkkk
2012-01-18 12:14:35+00:00,"Gorda veia: - Você tem algum defeito fisico? EU: - tenho estrabismo.. Gorda Veia: - você não é cego, então passa! #FatalityFail"
2012-01-18 12:07:17+00:00,#CoisasPraFazerHoje: Atormentar a @crazyroslaine =)
2012-01-18 12:04:41+00:00,Viajar eh para os fracos! Pra que viajar quando tem uma casa confortavel com nada pra fazer pra descansar?? #DesculpaDeQuemNaoViajou =)
2012-01-18 12:02:43+00:00,@nelmapink kkkkkkkk vou trancar matricula na facul e terminar a etec =) Grupo 2 forever *-*
2012-01-18 11:51:39+00:00,"@nelmapink kkkkkkkkkkkkkkkkkkkkkkkk dançando?? q q eh isso nelma?? estou decepcionado =/, tira ela dessa vida @_mariemello pf kkkkkkk"
2012-01-18 11:47:50+00:00,"Eu, o @renant29, o @wesley220294 e os mlks n prestamos nem pra tirar reservista... arruaçamos demais kkkkkkkkkkkkkkkkkkkk"
2012-01-16 16:08:33+00:00,@nelmapink Brigado nelminha... tbm vou sentir saudades =/
2012-01-16 15:50:09+00:00,@nelmapink uhum isso ai nelminha... acho q vou pra facul =/
2012-01-16 15:49:41+00:00,@nelmapink @_mariemello kkkkkkkkkkkk sei... vou fingir q n acredito q vc voltou a dançar funk #MCnelminha =)
2012-01-16 13:37:19+00:00,O prof marcelo vai querer me zoar ateh a morte por causa dessa burrice kkkkkkkkk
2012-01-16 13:34:15+00:00,"Nao sei pq to c medo d fazer o titulo de eleitor... eh, pegar documento n eh pra mim kkkkkkkkk"
2012-01-16 12:37:09+00:00,1/3 da tortura de pegar documento atrasado concluida! proxima parada: titulo eleitoral =)
2012-01-16 11:18:20+00:00,Esse ambiente eh extremamente hostil...
2012-01-16 11:17:36+00:00,"O Diabo criou a taxa de 22,75 pilas pra pegar segunda via de certidão d nascimento! E assim Deus criou a Declaração de Pobreza kkkkkkkkkkkk"
2012-01-16 10:39:06+00:00,"""Tudo esta ruim quando nada esta bem!"" #FrasesDaMinhaVó kkkkkkkkkkkkk"
2012-01-16 10:37:47+00:00,@nelmapink @_mariemello MC Nelminha?? q q eh isso nelma voltou para os pancadão? kkkkk =)
2012-01-16 10:30:57+00:00,"Se tudo correr bem ateh quinta-feira, acho q nao vou poder mais zoar mais a @nelmapink todo dia =/"
2012-01-16 10:29:37+00:00,Acabei nao indo pra praia... nao sei se agradeco ou se esgano alguem haha'
